"index","parent","subba","time","start","end","start_act","end_act","start_match","end_match","n_obs","na","type","update","success","comments"
378,"CISO","VEA",2024-04-11 12:05:41.428573,2024-04-10 08:00:00,2024-04-10 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
379,"CISO","PGAE",2024-04-12 00:11:16.052098,2024-04-10 08:00:00,2024-04-11 07:00:00,2024-04-10 08:00:00,2024-04-11 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
379,"CISO","SCE",2024-04-12 00:11:19.2903,2024-04-10 08:00:00,2024-04-11 07:00:00,2024-04-10 08:00:00,2024-04-11 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
379,"CISO","SDGE",2024-04-12 00:11:20.98913,2024-04-10 08:00:00,2024-04-11 07:00:00,2024-04-10 08:00:00,2024-04-11 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
379,"CISO","VEA",2024-04-12 00:11:22.857023,2024-04-10 08:00:00,2024-04-11 07:00:00,2024-04-10 08:00:00,2024-04-11 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
380,"CISO","PGAE",2024-04-13 00:10:18.251065,2024-04-11 08:00:00,2024-04-12 07:00:00,2024-04-11 08:00:00,2024-04-12 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
380,"CISO","SCE",2024-04-13 00:10:19.680209,2024-04-11 08:00:00,2024-04-12 07:00:00,2024-04-11 08:00:00,2024-04-12 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
380,"CISO","SDGE",2024-04-13 00:10:21.182553,2024-04-11 08:00:00,2024-04-12 07:00:00,2024-04-11 08:00:00,2024-04-12 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
380,"CISO","VEA",2024-04-13 00:10:22.605777,2024-04-11 08:00:00,2024-04-12 07:00:00,2024-04-11 08:00:00,2024-04-12 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
381,"CISO","PGAE",2024-04-14 00:15:21.0834,2024-04-12 08:00:00,2024-04-13 07:00:00,2024-04-12 08:00:00,2024-04-13 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
381,"CISO","SCE",2024-04-14 00:15:22.84745,2024-04-12 08:00:00,2024-04-13 07:00:00,2024-04-12 08:00:00,2024-04-13 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
381,"CISO","SDGE",2024-04-14 00:15:24.553794,2024-04-12 08:00:00,2024-04-13 07:00:00,2024-04-12 08:00:00,2024-04-13 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
381,"CISO","VEA",2024-04-14 00:15:26.19242,2024-04-12 08:00:00,2024-04-13 07:00:00,2024-04-12 08:00:00,2024-04-13 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
382,"CISO","PGAE",2024-04-14 14:08:18.483869,2024-04-13 08:00:00,2024-04-14 07:00:00,2024-04-13 08:00:00,2024-04-14 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
382,"CISO","SCE",2024-04-14 14:08:20.118941,2024-04-13 08:00:00,2024-04-14 07:00:00,2024-04-13 08:00:00,2024-04-14 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
382,"CISO","SDGE",2024-04-14 14:08:22.00832,2024-04-13 08:00:00,2024-04-14 07:00:00,2024-04-13 08:00:00,2024-04-14 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
382,"CISO","VEA",2024-04-14 14:08:25.366292,2024-04-13 08:00:00,2024-04-14 07:00:00,2024-04-13 08:00:00,2024-04-14 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
383,"CISO","PGAE",2024-04-15 02:29:08.869045,2024-04-14 08:00:00,2024-04-14 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
383,"CISO","SCE",2024-04-15 02:29:08.870378,2024-04-14 08:00:00,2024-04-14 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
383,"CISO","SDGE",2024-04-15 02:29:08.871461,2024-04-14 08:00:00,2024-04-14 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
383,"CISO","VEA",2024-04-15 02:29:08.872511,2024-04-14 08:00:00,2024-04-14 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
384,"CISO","PGAE",2024-04-15 12:05:54.771644,2024-04-14 08:00:00,2024-04-14 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
384,"CISO","SCE",2024-04-15 12:05:54.773111,2024-04-14 08:00:00,2024-04-14 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
384,"CISO","SDGE",2024-04-15 12:05:54.774286,2024-04-14 08:00:00,2024-04-14 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
384,"CISO","VEA",2024-04-15 12:05:54.775402,2024-04-14 08:00:00,2024-04-14 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
385,"CISO","PGAE",2024-04-16 00:10:57.36723,2024-04-14 08:00:00,2024-04-15 07:00:00,2024-04-14 08:00:00,2024-04-15 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
385,"CISO","SCE",2024-04-16 00:10:59.108029,2024-04-14 08:00:00,2024-04-15 07:00:00,2024-04-14 08:00:00,2024-04-15 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
385,"CISO","SDGE",2024-04-16 00:11:01.982782,2024-04-14 08:00:00,2024-04-15 07:00:00,2024-04-14 08:00:00,2024-04-15 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
385,"CISO","VEA",2024-04-16 00:11:03.64215,2024-04-14 08:00:00,2024-04-15 07:00:00,2024-04-14 08:00:00,2024-04-15 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
386,"CISO","PGAE",2024-04-16 12:05:33.528311,2024-04-15 08:00:00,2024-04-15 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
386,"CISO","SCE",2024-04-16 12:05:33.529762,2024-04-15 08:00:00,2024-04-15 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
386,"CISO","SDGE",2024-04-16 12:05:33.530835,2024-04-15 08:00:00,2024-04-15 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
386,"CISO","VEA",2024-04-16 12:05:33.531853,2024-04-15 08:00:00,2024-04-15 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
387,"CISO","PGAE",2024-04-17 00:11:51.086109,2024-04-15 08:00:00,2024-04-16 07:00:00,2024-04-15 08:00:00,2024-04-16 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
387,"CISO","SCE",2024-04-17 00:11:53.16652,2024-04-15 08:00:00,2024-04-16 07:00:00,2024-04-15 08:00:00,2024-04-16 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
387,"CISO","SDGE",2024-04-17 00:11:55.35428,2024-04-15 08:00:00,2024-04-16 07:00:00,2024-04-15 08:00:00,2024-04-16 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
387,"CISO","VEA",2024-04-17 00:11:56.949051,2024-04-15 08:00:00,2024-04-16 07:00:00,2024-04-15 08:00:00,2024-04-16 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
388,"CISO","PGAE",2024-04-17 12:05:45.003917,2024-04-16 08:00:00,2024-04-16 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
388,"CISO","SCE",2024-04-17 12:05:45.00538,2024-04-16 08:00:00,2024-04-16 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
388,"CISO","SDGE",2024-04-17 12:05:45.006527,2024-04-16 08:00:00,2024-04-16 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
388,"CISO","VEA",2024-04-17 12:05:45.00763,2024-04-16 08:00:00,2024-04-16 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
389,"CISO","PGAE",2024-04-18 00:11:29.582568,2024-04-16 08:00:00,2024-04-17 07:00:00,2024-04-16 08:00:00,2024-04-17 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
389,"CISO","SCE",2024-04-18 00:11:31.703615,2024-04-16 08:00:00,2024-04-17 07:00:00,2024-04-16 08:00:00,2024-04-17 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
389,"CISO","SDGE",2024-04-18 00:11:33.317288,2024-04-16 08:00:00,2024-04-17 07:00:00,2024-04-16 08:00:00,2024-04-17 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
389,"CISO","VEA",2024-04-18 00:11:34.863501,2024-04-16 08:00:00,2024-04-17 07:00:00,2024-04-16 08:00:00,2024-04-17 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
390,"CISO","PGAE",2024-04-18 12:05:43.323712,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
390,"CISO","SCE",2024-04-18 12:05:43.325196,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
390,"CISO","SDGE",2024-04-18 12:05:43.326357,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
390,"CISO","VEA",2024-04-18 12:05:43.327411,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
391,"CISO","PGAE",2024-04-19 00:11:13.258673,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
391,"CISO","SCE",2024-04-19 00:11:13.260248,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
391,"CISO","SDGE",2024-04-19 00:11:13.262491,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
391,"CISO","VEA",2024-04-19 00:11:13.26376,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
392,"CISO","PGAE",2024-04-19 12:05:50.034037,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
392,"CISO","SCE",2024-04-19 12:05:50.03537,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
392,"CISO","SDGE",2024-04-19 12:05:50.036493,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
392,"CISO","VEA",2024-04-19 12:05:50.037527,2024-04-17 08:00:00,2024-04-17 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
393,"CISO","PGAE",2024-04-20 00:10:53.042635,2024-04-17 08:00:00,2024-04-19 07:00:00,2024-04-17 08:00:00,2024-04-19 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
393,"CISO","SCE",2024-04-20 00:10:54.515111,2024-04-17 08:00:00,2024-04-19 07:00:00,2024-04-17 08:00:00,2024-04-19 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
393,"CISO","SDGE",2024-04-20 00:10:56.029522,2024-04-17 08:00:00,2024-04-19 07:00:00,2024-04-17 08:00:00,2024-04-19 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
393,"CISO","VEA",2024-04-20 00:10:57.743176,2024-04-17 08:00:00,2024-04-19 07:00:00,2024-04-17 08:00:00,2024-04-19 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
394,"CISO","PGAE",2024-04-20 12:05:17.825236,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
394,"CISO","SCE",2024-04-20 12:05:17.826577,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
394,"CISO","SDGE",2024-04-20 12:05:17.827715,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
394,"CISO","VEA",2024-04-20 12:05:17.828763,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
395,"CISO","PGAE",2024-04-21 00:12:09.227557,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
395,"CISO","SCE",2024-04-21 00:12:09.229095,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
395,"CISO","SDGE",2024-04-21 00:12:09.230333,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
395,"CISO","VEA",2024-04-21 00:12:09.231509,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
396,"CISO","PGAE",2024-04-21 12:06:11.892242,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
396,"CISO","SCE",2024-04-21 12:06:11.893622,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
396,"CISO","SDGE",2024-04-21 12:06:11.894727,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
396,"CISO","VEA",2024-04-21 12:06:11.895751,2024-04-19 08:00:00,2024-04-19 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
397,"CISO","PGAE",2024-04-22 00:11:56.46893,2024-04-19 08:00:00,2024-04-21 07:00:00,2024-04-19 08:00:00,2024-04-21 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
397,"CISO","SCE",2024-04-22 00:11:58.101753,2024-04-19 08:00:00,2024-04-21 07:00:00,2024-04-19 08:00:00,2024-04-21 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
397,"CISO","SDGE",2024-04-22 00:11:59.619795,2024-04-19 08:00:00,2024-04-21 07:00:00,2024-04-19 08:00:00,2024-04-21 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
397,"CISO","VEA",2024-04-22 00:12:01.724514,2024-04-19 08:00:00,2024-04-21 07:00:00,2024-04-19 08:00:00,2024-04-21 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
398,"CISO","PGAE",2024-04-22 12:05:57.540379,2024-04-21 08:00:00,2024-04-21 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
398,"CISO","SCE",2024-04-22 12:05:57.541715,2024-04-21 08:00:00,2024-04-21 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
398,"CISO","SDGE",2024-04-22 12:05:57.542843,2024-04-21 08:00:00,2024-04-21 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
398,"CISO","VEA",2024-04-22 12:05:57.543879,2024-04-21 08:00:00,2024-04-21 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
399,"CISO","PGAE",2024-04-23 00:11:55.916542,2024-04-21 08:00:00,2024-04-22 07:00:00,2024-04-21 08:00:00,2024-04-22 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
399,"CISO","SCE",2024-04-23 00:11:59.618957,2024-04-21 08:00:00,2024-04-22 07:00:00,2024-04-21 08:00:00,2024-04-22 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
399,"CISO","SDGE",2024-04-23 00:12:02.098029,2024-04-21 08:00:00,2024-04-22 07:00:00,2024-04-21 08:00:00,2024-04-22 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
399,"CISO","VEA",2024-04-23 00:12:04.503995,2024-04-21 08:00:00,2024-04-22 07:00:00,2024-04-21 08:00:00,2024-04-22 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
400,"CISO","PGAE",2024-04-23 12:06:15.946081,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
400,"CISO","SCE",2024-04-23 12:06:15.947539,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
400,"CISO","SDGE",2024-04-23 12:06:15.948756,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
400,"CISO","VEA",2024-04-23 12:06:15.949908,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
401,"CISO","PGAE",2024-04-24 00:10:52.759316,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
401,"CISO","SCE",2024-04-24 00:10:52.760689,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
401,"CISO","SDGE",2024-04-24 00:10:52.76184,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
401,"CISO","VEA",2024-04-24 00:10:52.76289,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
402,"CISO","PGAE",2024-04-24 12:05:46.20742,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
402,"CISO","SCE",2024-04-24 12:05:46.208821,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
402,"CISO","SDGE",2024-04-24 12:05:46.209931,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
402,"CISO","VEA",2024-04-24 12:05:46.210974,2024-04-22 08:00:00,2024-04-22 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
403,"CISO","PGAE",2024-04-25 00:10:50.098798,2024-04-22 08:00:00,2024-04-24 07:00:00,2024-04-22 08:00:00,2024-04-24 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
403,"CISO","SCE",2024-04-25 00:10:52.255766,2024-04-22 08:00:00,2024-04-24 07:00:00,2024-04-22 08:00:00,2024-04-24 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
403,"CISO","SDGE",2024-04-25 00:10:54.114455,2024-04-22 08:00:00,2024-04-24 07:00:00,2024-04-22 08:00:00,2024-04-24 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
403,"CISO","VEA",2024-04-25 00:10:56.321724,2024-04-22 08:00:00,2024-04-24 07:00:00,2024-04-22 08:00:00,2024-04-24 07:00:00,TRUE,TRUE,48,0,"refresh",TRUE,TRUE,NA
404,"CISO","PGAE",2024-04-25 12:05:51.340353,2024-04-24 08:00:00,2024-04-24 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
404,"CISO","SCE",2024-04-25 12:05:51.341824,2024-04-24 08:00:00,2024-04-24 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
404,"CISO","SDGE",2024-04-25 12:05:51.342956,2024-04-24 08:00:00,2024-04-24 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
404,"CISO","VEA",2024-04-25 12:05:51.344008,2024-04-24 08:00:00,2024-04-24 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
405,"CISO","PGAE",2024-04-26 00:10:55.845924,2024-04-24 08:00:00,2024-04-25 07:00:00,2024-04-24 08:00:00,2024-04-25 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
405,"CISO","SCE",2024-04-26 00:10:57.997262,2024-04-24 08:00:00,2024-04-25 07:00:00,2024-04-24 08:00:00,2024-04-25 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
405,"CISO","SDGE",2024-04-26 00:10:59.458459,2024-04-24 08:00:00,2024-04-25 07:00:00,2024-04-24 08:00:00,2024-04-25 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
405,"CISO","VEA",2024-04-26 00:11:00.953882,2024-04-24 08:00:00,2024-04-25 07:00:00,2024-04-24 08:00:00,2024-04-25 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
406,"CISO","PGAE",2024-04-27 00:11:06.313246,2024-04-25 08:00:00,2024-04-26 07:00:00,2024-04-25 08:00:00,2024-04-26 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
406,"CISO","SCE",2024-04-27 00:11:07.930425,2024-04-25 08:00:00,2024-04-26 07:00:00,2024-04-25 08:00:00,2024-04-26 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
406,"CISO","SDGE",2024-04-27 00:11:09.484041,2024-04-25 08:00:00,2024-04-26 07:00:00,2024-04-25 08:00:00,2024-04-26 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
406,"CISO","VEA",2024-04-27 00:11:12.144615,2024-04-25 08:00:00,2024-04-26 07:00:00,2024-04-25 08:00:00,2024-04-26 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
407,"CISO","PGAE",2024-04-27 12:04:50.428885,2024-04-26 08:00:00,2024-04-26 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
407,"CISO","SCE",2024-04-27 12:04:50.430228,2024-04-26 08:00:00,2024-04-26 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
407,"CISO","SDGE",2024-04-27 12:04:50.431372,2024-04-26 08:00:00,2024-04-26 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
407,"CISO","VEA",2024-04-27 12:04:50.432409,2024-04-26 08:00:00,2024-04-26 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
408,"CISO","PGAE",2024-04-28 00:12:45.634003,2024-04-26 08:00:00,2024-04-27 07:00:00,2024-04-26 08:00:00,2024-04-27 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
408,"CISO","SCE",2024-04-28 00:12:47.162494,2024-04-26 08:00:00,2024-04-27 07:00:00,2024-04-26 08:00:00,2024-04-27 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
408,"CISO","SDGE",2024-04-28 00:12:48.636872,2024-04-26 08:00:00,2024-04-27 07:00:00,2024-04-26 08:00:00,2024-04-27 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
408,"CISO","VEA",2024-04-28 00:12:50.874441,2024-04-26 08:00:00,2024-04-27 07:00:00,2024-04-26 08:00:00,2024-04-27 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
409,"CISO","PGAE",2024-04-28 12:05:19.324675,2024-04-27 08:00:00,2024-04-27 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
409,"CISO","SCE",2024-04-28 12:05:19.326017,2024-04-27 08:00:00,2024-04-27 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
409,"CISO","SDGE",2024-04-28 12:05:19.327115,2024-04-27 08:00:00,2024-04-27 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
409,"CISO","VEA",2024-04-28 12:05:19.328171,2024-04-27 08:00:00,2024-04-27 07:00:00,NA,NA,NA,NA,NA,NA,"refresh",FALSE,FALSE,"No new data is available; The data refresh failed, please check the log;"
410,"CISO","PGAE",2024-04-29 00:11:05.486264,2024-04-27 08:00:00,2024-04-28 07:00:00,2024-04-27 08:00:00,2024-04-28 07:00:00,TRUE,TRUE,24,0,"refresh",TRUE,TRUE,NA
